time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1669019956.90946770,0.00335798,0.00021191,0.00000297,6541.00000000,0.00304513,0.000000,0.000000
1669019956.94210768,0.00335659,0.00019378,0.00000358,6545.00000000,0.00282366,0.000000,0.000000
1669019956.97474766,0.00335691,0.00021698,0.00000310,6544.00000000,0.00347922,0.000000,0.000000
1669019957.00930762,0.00335709,0.00021448,0.00000359,6553.00000000,0.00342554,0.000000,0.000000
1669019957.04194760,0.00335688,0.00018725,0.00000279,6559.00000000,0.00327922,0.000000,0.000000
1669019957.07554770,0.00335391,0.00016681,0.00000202,6570.00000000,0.00220550,0.000000,0.000000
1669019957.10814762,0.00335242,0.00016386,0.00000316,6555.00000000,0.00277698,0.000000,0.000000
1669019957.14270782,0.00335191,0.00021673,0.00000336,6563.00000000,0.00315405,0.000000,0.000000
1669019957.17534781,0.00335044,0.00016565,0.00000270,6561.00000000,0.00277620,0.000000,0.000000
1669019957.20894766,0.00335148,0.00023136,0.00000391,6566.00000000,0.00375836,0.000000,0.000000
1669019957.24158764,0.00335217,0.00016059,0.00000471,6571.00000000,0.00362368,0.000000,0.000000
1669019957.27614760,0.00335399,0.00032833,0.00000278,6577.00000000,0.00406637,0.000000,0.000000
1669019957.30878782,0.00335150,0.00014753,0.00000301,6582.00000000,0.00237136,0.000000,0.000000
1669019957.34142780,0.00335503,0.00031654,0.00000370,6595.00000000,0.00474677,0.000000,0.000000
1669019957.37598777,0.00335743,0.00054960,0.00000390,6591.00000000,0.00430767,0.000000,0.000000
1669019957.40862775,0.00335971,0.00023296,0.00000389,6604.00000000,0.00426095,0.000000,0.000000
1669019957.44222760,0.00335733,0.00019214,0.00000279,6612.00000000,0.00241258,0.000000,0.000000
1669019957.47486782,0.00335733,0.00052281,0.00000284,6623.00000000,0.00335801,0.000000,0.000000
1669019957.50942779,0.00335480,0.00015079,0.00000223,6637.00000000,0.00234443,0.000000,0.000000
1669019957.54206777,0.00335119,0.00013227,0.00000179,6634.00000000,0.00190589,0.000000,0.000000
1669019957.57566762,0.00335449,0.00031815,0.00000418,6647.00000000,0.00467845,0.000000,0.000000
1669019957.60830760,0.00335081,0.00015582,0.00000213,6649.00000000,0.00187074,0.000000,0.000000
1669019957.64286780,0.00335092,0.00021942,0.00000341,6638.00000000,0.00339728,0.000000,0.000000
1669019957.67550778,0.00334724,0.00013235,0.00000172,6652.00000000,0.00186115,0.000000,0.000000
1669019957.70814776,0.00334676,0.00017549,0.00000311,6650.00000000,0.00315205,0.000000,0.000000
1669019957.74270773,0.00334251,0.00013022,0.00000190,6645.00000000,0.00161409,0.000000,0.000000
1669019957.77534771,0.00334442,0.00026479,0.00000325,6630.00000000,0.00412315,0.000000,0.000000
1669019957.80894780,0.00334061,0.00010603,0.00000227,6645.00000000,0.00178556,0.000000,0.000000
1669019957.84158778,0.00334562,0.00031519,0.00000506,6650.00000000,0.00539537,0.000000,0.000000
1669019957.87614775,0.00334920,0.00039147,0.00000445,6665.00000000,0.00481862,0.000000,0.000000
1669019957.90878773,0.00334767,0.00016757,0.00000288,6609.00000000,0.00271812,0.000000,0.000000
1669019957.94142771,0.00334676,0.00018840,0.00000372,6611.00000000,0.00297131,0.000000,0.000000
1669019957.97598767,0.00334925,0.00027367,0.00000372,6620.00000000,0.00437847,0.000000,0.000000
1669019958.00862765,0.00334921,0.00022099,0.00000352,6631.00000000,0.00332987,0.000000,0.000000
1669019958.04222775,0.00334724,0.00014312,0.00000285,6639.00000000,0.00253275,0.000000,0.000000
1669019958.07486773,0.00334927,0.00026918,0.00000305,6641.00000000,0.00419208,0.000000,0.000000
1669019958.10942149,0.00334633,0.00011449,0.00000287,6649.00000000,0.00212050,0.000000,0.000000
1669019958.14206147,0.00335956,0.00076975,0.00000844,6656.00000000,0.00888824,0.000000,0.000000
1669019958.17566156,0.00336133,0.00021396,0.00000421,6661.00000000,0.00410444,0.000000,0.000000
1669019958.20830154,0.00335768,0.00012913,0.00000173,6662.00000000,0.00182611,0.000000,0.000000
1669019958.24286151,0.00336399,0.00063559,0.00000658,6670.00000000,0.00602141,0.000000,0.000000
1669019958.27550149,0.00336564,0.00024251,0.00000322,6682.00000000,0.00405880,0.000000,0.000000
1669019958.30814147,0.00336430,0.00016427,0.00000341,6705.00000000,0.00279736,0.000000,0.000000
1669019958.34270167,0.00336524,0.00025124,0.00000343,6715.00000000,0.00376425,0.000000,0.000000
1669019958.37534165,0.00336398,0.00019158,0.00000261,6722.00000000,0.00282914,0.000000,0.000000
1669019958.40894151,0.00336000,0.00010390,0.00000175,6735.00000000,0.00166623,0.000000,0.000000
1669019958.44158149,0.00335670,0.00014439,0.00000212,6743.00000000,0.00194643,0.000000,0.000000
1669019958.47614145,0.00335647,0.00013521,0.00000334,6748.00000000,0.00325751,0.000000,0.000000
1669019958.50878167,0.00335784,0.00026458,0.00000362,6765.00000000,0.00394611,0.000000,0.000000
1669019958.54142165,0.00335870,0.00019571,0.00000436,6769.00000000,0.00373026,0.000000,0.000000
1669019958.57598162,0.00336228,0.00030323,0.00000360,6781.00000000,0.00490282,0.000000,0.000000
1669019958.60862160,0.00336165,0.00017622,0.00000453,6787.00000000,0.00308921,0.000000,0.000000
1669019958.64222145,0.00336288,0.00023523,0.00000376,6792.00000000,0.00389786,0.000000,0.000000
1669019958.67486167,0.00335945,0.00011450,0.00000192,6794.00000000,0.00186754,0.000000,0.000000
1669019958.70942163,0.00335716,0.00015229,0.00000221,6800.00000000,0.00236076,0.000000,0.000000
1669019958.74206161,0.00335886,0.00026988,0.00000444,6803.00000000,0.00410188,0.000000,0.000000
1669019958.77566147,0.00336159,0.00031304,0.00000369,6817.00000000,0.00455656,0.000000,0.000000
1669019958.80830145,0.00336141,0.00019322,0.00000384,6831.00000000,0.00327946,0.000000,0.000000
1669019958.84286165,0.00335841,0.00015069,0.00000193,6843.00000000,0.00204031,0.000000,0.000000
1669019958.87550163,0.00335677,0.00017769,0.00000201,6864.00000000,0.00263815,0.000000,0.000000
1669019958.90814161,0.00335363,0.00011704,0.00000250,6873.00000000,0.00196747,0.000000,0.000000
1669019958.94270158,0.00335455,0.00021927,0.00000354,6876.00000000,0.00376364,0.000000,0.000000
1669019958.97534156,0.00335802,0.00023920,0.00000514,6866.00000000,0.00489427,0.000000,0.000000
1669019959.00894165,0.00335983,0.00025448,0.00000355,6878.00000000,0.00416453,0.000000,0.000000
1669019959.04158163,0.00335688,0.00012554,0.00000247,6882.00000000,0.00204071,0.000000,0.000000
1669019959.07614160,0.00335726,0.00024788,0.00000249,6888.00000000,0.00352652,0.000000,0.000000
1669019959.10878706,0.00335379,0.00011479,0.00000259,6868.00000000,0.00180385,0.000000,0.000000
1669019959.14142704,0.00335232,0.00016520,0.00000241,6876.00000000,0.00269600,0.000000,0.000000
1669019959.17598701,0.00335479,0.00026519,0.00000498,6887.00000000,0.00446122,0.000000,0.000000
1669019959.20862699,0.00335687,0.00030332,0.00000389,6888.00000000,0.00429267,0.000000,0.000000
1669019959.24222684,0.00335512,0.00016148,0.00000301,6889.00000000,0.00256865,0.000000,0.000000
1669019959.27486706,0.00335257,0.00018084,0.00000196,6894.00000000,0.00219876,0.000000,0.000000
1669019959.30942702,0.00335210,0.00017117,0.00000373,6899.00000000,0.00313661,0.000000,0.000000
1669019959.34206700,0.00335583,0.00030650,0.00000685,6910.00000000,0.00504970,0.000000,0.000000
1669019959.37566686,0.00335591,0.00031206,0.00000263,6914.00000000,0.00339333,0.000000,0.000000
1669019959.40830684,0.00335472,0.00015430,0.00000419,6914.00000000,0.00281379,0.000000,0.000000
1669019959.44286704,0.00335606,0.00021814,0.00000340,6914.00000000,0.00396968,0.000000,0.000000
1669019959.47550702,0.00335515,0.00017914,0.00000315,6928.00000000,0.00293567,0.000000,0.000000
1669019959.50814700,0.00335301,0.00013628,0.00000222,6940.00000000,0.00237322,0.000000,0.000000
1669019959.54270697,0.00335676,0.00028449,0.00000590,6947.00000000,0.00507922,0.000000,0.000000
1669019959.57534695,0.00335577,0.00020191,0.00000248,6952.00000000,0.00290213,0.000000,0.000000
1669019959.60894704,0.00335370,0.00015312,0.00000302,6966.00000000,0.00239706,0.000000,0.000000
1669019959.64158702,0.00335643,0.00044186,0.00000434,6967.00000000,0.00461834,0.000000,0.000000
1669019959.67614698,0.00335436,0.00014748,0.00000237,6970.00000000,0.00239175,0.000000,0.000000
1669019959.70878696,0.00335127,0.00014432,0.00000193,6972.00000000,0.00191840,0.000000,0.000000
1669019959.74142694,0.00335242,0.00024980,0.00000368,6970.00000000,0.00388885,0.000000,0.000000
1669019959.77598691,0.00335464,0.00021050,0.00000459,6975.00000000,0.00438853,0.000000,0.000000
1669019959.80862689,0.00335268,0.00015700,0.00000215,6977.00000000,0.00243603,0.000000,0.000000
1669019959.84222698,0.00335165,0.00018697,0.00000358,6982.00000000,0.00287083,0.000000,0.000000
1669019959.87486696,0.00335310,0.00023907,0.00000318,6983.00000000,0.00403076,0.000000,0.000000
1669019959.90942693,0.00334917,0.00013448,0.00000194,6992.00000000,0.00149822,0.000000,0.000000
1669019959.94206691,0.00335006,0.00026824,0.00000270,6992.00000000,0.00376958,0.000000,0.000000
1669019959.97566700,0.00334901,0.00014437,0.00000340,6999.00000000,0.00285431,0.000000,0.000000
1669019960.00830698,0.00334590,0.00013717,0.00000184,7012.00000000,0.00187326,0.000000,0.000000
1669019960.04286695,0.00335095,0.00078575,0.00000532,7015.00000000,0.00574884,0.000000,0.000000
1669019960.07550693,0.00335485,0.00029096,0.00000467,7027.00000000,0.00521200,0.000000,0.000000
1669019960.10811472,0.00335329,0.00015724,0.00000279,7022.00000000,0.00260608,0.000000,0.000000
1669019960.14267468,0.00335034,0.00014378,0.00000188,7027.00000000,0.00194060,0.000000,0.000000
1669019960.17531466,0.00334861,0.00023375,0.00000206,7031.00000000,0.00251998,0.000000,0.000000
1669019960.20891476,0.00335372,0.00037894,0.00000545,7021.00000000,0.00580746,0.000000,0.000000
1669019960.24155474,0.00335699,0.00026207,0.00000434,7025.00000000,0.00493174,0.000000,0.000000
1669019960.27611470,0.00335655,0.00018903,0.00000374,7032.00000000,0.00314178,0.000000,0.000000
1669019960.30875468,0.00335489,0.00017297,0.00000222,7042.00000000,0.00255380,0.000000,0.000000
1669019960.34235477,0.00336319,0.00054296,0.00000918,7045.00000000,0.00738277,0.000000,0.000000
1669019960.37499475,0.00337044,0.00032077,0.00000576,7033.00000000,0.00688633,0.000000,0.000000
1669019960.40955472,0.00336712,0.00012499,0.00000193,7043.00000000,0.00174975,0.000000,0.000000
1669019960.44219470,0.00336800,0.00023101,0.00000314,7047.00000000,0.00380071,0.000000,0.000000
1669019960.47483468,0.00336512,0.00011120,0.00000228,7055.00000000,0.00195829,0.000000,0.000000
1669019960.50939465,0.00336319,0.00014243,0.00000235,7060.00000000,0.00241680,0.000000,0.000000
1669019960.54203463,0.00336126,0.00012976,0.00000279,7066.00000000,0.00241576,0.000000,0.000000
1669019960.57563472,0.00336134,0.00069038,0.00000318,7073.00000000,0.00340095,0.000000,0.000000
1669019960.60827470,0.00335917,0.00013120,0.00000190,5701.00000000,0.00229470,0.000000,0.000000
1669019960.64283466,0.00335962,0.00021386,0.00000371,5713.00000000,0.00357929,0.000000,0.000000
1669019960.67547464,0.00335970,0.00023752,0.00000250,5720.00000000,0.00340059,0.000000,0.000000
1669019960.70811462,0.00335784,0.00022763,0.00000241,5736.00000000,0.00243565,0.000000,0.000000
1669019960.74267459,0.00335506,0.00011958,0.00000181,5752.00000000,0.00197648,0.000000,0.000000
1669019960.77531457,0.00335391,0.00018266,0.00000305,5765.00000000,0.00278220,0.000000,0.000000
1669019960.80891466,0.00335072,0.00012862,0.00000154,5773.00000000,0.00176397,0.000000,0.000000
1669019960.84155464,0.00334910,0.00011115,0.00000224,5787.00000000,0.00253822,0.000000,0.000000
1669019960.87611461,0.00335139,0.00032012,0.00000336,5796.00000000,0.00449671,0.000000,0.000000
1669019960.90875459,0.00335929,0.00076206,0.00000656,5807.00000000,0.00731990,0.000000,0.000000
1669019960.94235468,0.00335884,0.00023195,0.00000278,5817.00000000,0.00313019,0.000000,0.000000
1669019960.97499466,0.00335744,0.00017081,0.00000239,5827.00000000,0.00265442,0.000000,0.000000
1669019961.00955462,0.00335493,0.00012420,0.00000187,5846.00000000,0.00209115,0.000000,0.000000
1669019961.04219460,0.00335256,0.00013206,0.00000213,5855.00000000,0.00215282,0.000000,0.000000
1669019961.07483459,0.00335156,0.00016684,0.00000349,5862.00000000,0.00284770,0.000000,0.000000
1669019961.10938168,0.00335447,0.00023940,0.00000397,5871.00000000,0.00482853,0.000000,0.000000
1669019961.14202166,0.00335078,0.00009008,0.00000153,5878.00000000,0.00147511,0.000000,0.000000
1669019961.17562175,0.00335471,0.00027668,0.00000388,5886.00000000,0.00535580,0.000000,0.000000
1669019961.20826173,0.00335366,0.00016951,0.00000294,5896.00000000,0.00282155,0.000000,0.000000
1669019961.24282169,0.00335869,0.00044845,0.00000580,5902.00000000,0.00592790,0.000000,0.000000
1669019961.27546167,0.00335732,0.00015833,0.00000323,5910.00000000,0.00265398,0.000000,0.000000
1669019961.30810165,0.00335920,0.00022940,0.00000424,5920.00000000,0.00432306,0.000000,0.000000
1669019961.34266162,0.00335961,0.00021279,0.00000345,5929.00000000,0.00357372,0.000000,0.000000
1669019961.37530160,0.00336315,0.00012171,0.00000506,5936.00000000,0.00518512,0.000000,0.000000
1669019961.40890169,0.00336440,0.00016553,0.00000360,5943.00000000,0.00401053,0.000000,0.000000
1669019961.44154167,0.00336187,0.00012161,0.00000221,5962.00000000,0.00205272,0.000000,0.000000
1669019961.47610164,0.00335957,0.00012791,0.00000202,5967.00000000,0.00216971,0.000000,0.000000
